Alternative,Cost
Alternative 3,67.21036071
Alternative 3,67.25703712
Alternative 3,69.90622969
Alternative 3,69.91705547
Alternative 3,73.12199506
Alternative 3,70.45619829
Alternative 3,69.43452012
Alternative 3,71.52785953
Alternative 3,67.36917655
Alternative 3,72.27891569
Alternative 3,65.93237519
Alternative 3,70.01444211
Alternative 3,63.87946271
Alternative 3,69.73934777
Alternative 3,64.29611061
Alternative 3,68.30554517
Alternative 3,63.72763365
Alternative 3,67.08114051
Alternative 3,66.67149927
Alternative 3,70.66432396
Alternative 3,67.25363361
Alternative 3,66.69421469
Alternative 3,72.66454706
Alternative 3,74.00751123
Alternative 3,72.28044115
Alternative 3,64.52627248
Alternative 3,72.82995925
Alternative 3,65.31438729
Alternative 3,68.78414693
Alternative 3,71.20337461
Alternative 3,68.35833876
Alternative 3,68.54882159
Alternative 3,69.37614728
Alternative 3,70.28357407
Alternative 3,70.23405204
Alternative 3,63.82091624
Alternative 3,68.4730553
Alternative 3,69.86051557
Alternative 3,70.77222003
Alternative 3,68.04791915
Alternative 3,66.89204508
Alternative 3,64.8972366
Alternative 3,66.81357825
Alternative 3,68.63542522
Alternative 3,67.09438185
Alternative 3,70.78410806
Alternative 3,70.10250369
Alternative 3,64.1737847
Alternative 3,69.95199553
Alternative 3,70.62511397
Alternative 3,68.21601903
Alternative 3,68.92051271
Alternative 3,67.70328508
Alternative 3,68.11983977
Alternative 3,65.97887962
Alternative 3,70.2756228
Alternative 3,65.32555022
Alternative 3,67.22860603
Alternative 3,66.25908579
Alternative 3,66.38724686
Alternative 3,67.89433308
Alternative 3,67.54424245
Alternative 3,66.90011436
Alternative 3,68.23969831
Alternative 3,64.24530718
Alternative 3,69.3331151
Alternative 3,70.89553848
Alternative 3,65.15070392
Alternative 3,64.76069814
Alternative 3,75.69599133
Alternative 3,69.71852172
Alternative 3,69.15957878
Alternative 3,68.40447763
Alternative 3,70.47794328
Alternative 3,69.11172318
Alternative 3,67.36226414
Alternative 3,67.7025718
Alternative 3,67.96654588
Alternative 3,68.04099181
Alternative 3,66.74490338
Alternative 3,72.22230457
Alternative 3,69.28146647
Alternative 3,66.68079951
Alternative 3,70.7737462
Alternative 3,70.05068544
Alternative 3,68.58726126
Alternative 3,70.2026456
Alternative 3,66.28086301
Alternative 3,68.40347924
Alternative 3,66.00253589
Alternative 3,65.4485687
Alternative 3,68.00580405
Alternative 3,69.5040744
Alternative 3,66.26098341
Alternative 3,68.47482562
Alternative 3,63.50866164
Alternative 3,67.65978824
Alternative 3,72.51200182
Alternative 3,65.54575231
Alternative 3,65.42120394
Alternative 3,68.34041562
Alternative 3,70.6040122
Alternative 3,72.7083275
Alternative 3,76.96122219
Alternative 3,71.40267971
Alternative 3,71.01436058
Alternative 3,75.08377235
Alternative 3,68.09722709
Alternative 3,68.35995178
Alternative 3,69.75981045
Alternative 3,64.73973587
Alternative 3,63.49369003
Alternative 3,74.42036812
Alternative 3,67.27501277
Alternative 3,67.62635743
Alternative 3,66.0211327
Alternative 3,69.43221779
Alternative 3,70.77342157
Alternative 3,68.31416629
Alternative 3,69.04411408
Alternative 3,71.85417874
Alternative 3,68.96769577
Alternative 3,67.31596958
Alternative 3,68.81816976
Alternative 3,66.47302096
Alternative 3,69.30566425
Alternative 3,66.30622265
Alternative 3,73.18177634
Alternative 3,61.54042829
Alternative 3,70.20388241
Alternative 3,67.53591833
Alternative 3,74.96144642
Alternative 3,68.29660971
Alternative 3,70.44551208
Alternative 3,70.16068191
Alternative 3,69.74301723
Alternative 3,70.55435951
Alternative 3,74.9922412
Alternative 3,71.78252647
Alternative 3,69.58927245
Alternative 3,74.37079866
Alternative 3,70.74959325
Alternative 3,70.9510008
Alternative 3,72.73509045
Alternative 3,69.48331988
Alternative 3,71.17647207
Alternative 3,68.17655935
Alternative 3,69.3745082
Alternative 3,69.11892788
Alternative 3,67.08080089
Alternative 3,75.10395966
Alternative 3,67.3233072
Alternative 3,67.93266177
Alternative 3,72.97325217
Alternative 3,68.93813331
Alternative 3,72.50437928
Alternative 3,67.17792864
Alternative 3,68.96147502
Alternative 3,68.24718936
Alternative 3,66.09265908
Alternative 3,68.09006414
Alternative 3,67.03419858
Alternative 3,71.57234197
Alternative 3,68.12704925
Alternative 3,68.75165639
Alternative 3,66.51646592
Alternative 3,69.64559702
Alternative 3,64.16419093
Alternative 3,60.15038465
Alternative 3,74.64031903
Alternative 3,71.27178509
Alternative 3,70.9041859
Alternative 3,62.2904752
Alternative 3,71.03138735
Alternative 3,70.55944281
Alternative 3,68.76703488
Alternative 3,71.47511629
Alternative 3,72.36170709
Alternative 3,68.6335092
Alternative 3,74.83601123
Alternative 3,71.9650881
Alternative 3,72.67315614
Alternative 3,68.05464716
Alternative 3,68.60663143
Alternative 3,66.23224373
Alternative 3,70.22210726
Alternative 3,69.7920343
Alternative 3,69.27385066
Alternative 3,66.95793771
Alternative 3,68.30409151
Alternative 3,74.95533535
Alternative 3,66.21252193
Alternative 3,67.7817293
Alternative 3,64.78970234
Alternative 3,65.2778128
Alternative 3,68.1397044
Alternative 3,67.82613809
Alternative 3,67.14929531
Alternative 3,66.67846707
Alternative 3,68.41011923
Alternative 3,72.40206163
Alternative 3,67.92659644
Alternative 3,65.15038841
Alternative 3,65.79284459
Alternative 3,62.98695705
Alternative 3,63.86845103
Alternative 3,66.75773945
Alternative 3,66.07075362
Alternative 3,65.55292167
Alternative 3,74.96773096
Alternative 3,74.25339325
Alternative 3,76.6932279
Alternative 3,71.3294877
Alternative 3,68.51625437
Alternative 3,65.87021792
Alternative 3,65.69770121
Alternative 3,67.50937816
Alternative 3,72.84156278
Alternative 3,70.99941169
Alternative 3,71.66850059
Alternative 3,68.43863572
Alternative 3,64.33909097
Alternative 3,69.97920802
Alternative 3,68.35616408
Alternative 3,68.08812508
Alternative 3,75.55251969
Alternative 3,71.60907385
Alternative 3,68.31478139
Alternative 3,63.28966074
Alternative 3,68.14007559
Alternative 3,71.97116676
Alternative 3,70.11846298
Alternative 3,69.8163221
Alternative 3,72.13528092
Alternative 3,68.49297004
Alternative 3,67.96259392
Alternative 3,68.2381016
Alternative 3,71.20353878
Alternative 3,68.19195561
Alternative 3,71.28090343
Alternative 3,65.31544914
Alternative 3,65.18680494
Alternative 3,69.38215082
Alternative 3,71.28114947
Alternative 3,67.77704125
Alternative 3,67.26773597
Alternative 3,60.4818715
Alternative 3,70.12296262
Alternative 3,66.29143506
Alternative 3,70.20772472
Alternative 3,73.28163517
Alternative 3,67.51224286
Alternative 3,71.09017614
Alternative 3,68.54236268
Alternative 3,70.10581391
Alternative 3,65.53260184
Alternative 3,70.25347078
Alternative 3,72.91488463
Alternative 3,74.39013557
Alternative 3,65.43785804
Alternative 3,70.60105503
Alternative 3,67.47592749
Alternative 3,70.56816188
Alternative 3,68.46460841
Alternative 3,68.2559002
Alternative 3,71.04629849
Alternative 3,71.23860458
Alternative 3,69.83723111
Alternative 3,70.39214815
Alternative 3,70.13538124
Alternative 3,69.835122
Alternative 3,69.27369048
Alternative 3,71.74683068
Alternative 3,71.12969788
Alternative 3,71.38179852
Alternative 3,72.3209055
Alternative 3,70.648012
Alternative 3,68.54100501
Alternative 3,65.73158873
Alternative 3,67.53590264
Alternative 3,66.39013525
Alternative 3,68.10447424
Alternative 3,67.42411628
Alternative 3,68.40994255
Alternative 3,65.92830025
Alternative 3,67.13309365
Alternative 3,70.06676147
Alternative 3,69.64081786
Alternative 3,67.78779096
Alternative 3,72.038467
Alternative 3,64.07661168
Alternative 3,70.44827583
Alternative 3,73.7094917
Alternative 3,67.77645673
Alternative 3,70.16275475
Alternative 3,67.32513599
Alternative 3,68.93395489
Alternative 3,71.44681039
Alternative 3,66.25795656
Alternative 3,67.33553761
Alternative 3,70.59667004
Alternative 3,70.24712907
Alternative 3,71.42057755
Alternative 3,72.75824459
Alternative 3,71.30955823
Alternative 3,65.76710218
Alternative 3,69.4613441
Alternative 3,67.80273774
Alternative 3,68.98242751
Alternative 3,71.75208707
Alternative 3,69.82846633
Alternative 3,69.46556508
Alternative 3,68.63965576
Alternative 3,70.19105551
Alternative 3,65.46412443
Alternative 3,67.73535593
Alternative 3,73.84972811
Alternative 3,70.84836853
Alternative 3,66.11461792
Alternative 3,65.31433002
Alternative 3,66.12200924
Alternative 3,70.74047057
Alternative 3,70.29947689
Alternative 3,67.29425309
Alternative 3,67.89394698
Alternative 3,71.93468421
Alternative 3,68.07877917
Alternative 3,68.82477216
Alternative 3,70.05760124
Alternative 3,68.45301711
Alternative 3,66.79492079
Alternative 3,67.76117617
Alternative 3,65.75699869
Alternative 3,70.40793785
Alternative 3,72.99612037
Alternative 3,69.73278791
Alternative 3,71.43818768
Alternative 3,67.04659493
Alternative 3,68.57907367
Alternative 3,68.59166353
Alternative 3,64.70807812
Alternative 3,69.26667883
Alternative 3,70.43771178
Alternative 3,71.05021937
Alternative 3,72.94696212
Alternative 3,64.58205169
Alternative 3,70.85295438
Alternative 3,71.15122222
Alternative 3,68.36992258
Alternative 3,70.807378
Alternative 3,64.75640258
Alternative 3,69.64318402
Alternative 3,59.61273543
Alternative 3,69.93617491
Alternative 3,73.80469037
Alternative 3,73.62596108
Alternative 3,61.02099186
Alternative 3,70.60508053
Alternative 3,67.95083702
Alternative 3,68.92497583
Alternative 3,62.35159963
Alternative 3,70.1551215
Alternative 3,67.41983794
Alternative 3,70.12166847
Alternative 3,68.4263454
Alternative 3,65.92368733
Alternative 3,69.99958901
Alternative 3,70.78520721
Alternative 3,69.16295786
Alternative 3,70.70130476
Alternative 3,67.60796811
Alternative 3,72.85440245
Alternative 3,67.92608315
Alternative 3,67.26104433
Alternative 3,72.12477835
Alternative 3,72.34464654
Alternative 3,71.04196691
Alternative 3,69.66151998
Alternative 3,73.78465795
Alternative 3,65.96807732
Alternative 3,72.41330998
Alternative 3,74.1431815
Alternative 3,69.16382872
Alternative 3,70.75716601
Alternative 3,70.82910658
Alternative 3,72.58074602
Alternative 3,66.42356872
Alternative 3,71.68711858
Alternative 3,63.8731588
Alternative 3,75.23071064
Alternative 3,67.28598072
Alternative 3,68.0514271
Alternative 3,69.77665553
Alternative 3,65.24906382
Alternative 3,68.21131547
Alternative 3,69.18446232
Alternative 3,67.98009754
Alternative 3,75.07888218
Alternative 3,63.63971805
Alternative 3,68.68383475
Alternative 3,72.53654187
Alternative 3,66.49150559
Alternative 3,68.58314663
Alternative 3,74.82985469
Alternative 3,63.39796321
Alternative 3,66.5892064
Alternative 3,65.40477431
Alternative 3,70.88856415
Alternative 3,66.40161443
Alternative 3,70.40341681
Alternative 3,67.06258085
Alternative 3,68.54242332
Alternative 3,71.56864464
Alternative 3,69.41101126
Alternative 3,63.17788364
Alternative 3,67.3923376
Alternative 3,71.14078529
Alternative 3,74.58044496
Alternative 3,65.65552157
Alternative 3,68.31413689
Alternative 3,68.75523036
Alternative 3,66.80230054
Alternative 3,64.85210153
Alternative 3,74.5163898
Alternative 3,73.43500338
Alternative 3,64.77963985
Alternative 3,63.3480836
Alternative 3,68.16790132
Alternative 3,70.29128342
Alternative 3,68.61364
Alternative 3,72.38779379
Alternative 3,68.26041452
Alternative 3,65.50335655
Alternative 3,73.55964688
Alternative 3,68.29791977
Alternative 3,68.14807924
Alternative 3,68.21052515
Alternative 3,69.16801291
Alternative 3,62.04401433
Alternative 3,71.0498914
Alternative 3,71.1636957
Alternative 3,70.88773557
Alternative 3,67.76662314
Alternative 3,69.29792528
Alternative 3,64.69526199
Alternative 3,70.07934106
Alternative 3,66.54883393
Alternative 3,72.95067877
Alternative 3,66.2225293
Alternative 3,62.82274385
Alternative 3,69.51797755
Alternative 3,64.1083316
Alternative 3,66.21646014
Alternative 3,71.41209687
Alternative 3,74.61699525
Alternative 3,68.21196573
Alternative 3,71.91495389
Alternative 3,64.86790841
Alternative 3,74.19150394
Alternative 3,68.98473846
Alternative 3,66.66035927
Alternative 3,70.19263176
Alternative 3,66.57225319
Alternative 3,69.15096909
Alternative 3,69.30531613
Alternative 3,72.50737064
Alternative 3,67.30022672
Alternative 3,67.87397914
Alternative 3,69.37198062
Alternative 3,71.69212343
Alternative 3,74.68679098
Alternative 3,73.74655937
Alternative 3,71.88076606
Alternative 3,63.29076907
Alternative 3,71.84197426
Alternative 3,71.26026112
Alternative 3,66.90660862
Alternative 3,67.30520937
Alternative 3,64.89254897
Alternative 3,68.96235908
Alternative 3,69.27189005
Alternative 3,63.73934862
Alternative 3,64.2559871
Alternative 3,69.52345523
Alternative 3,65.91934818
Alternative 3,68.10235103
Alternative 3,72.02315006
Alternative 3,67.7222664
Alternative 3,69.38119294
Alternative 3,70.84731307
Alternative 3,65.62602687
Alternative 3,72.72803107
Alternative 3,71.75104607
Alternative 3,72.81889588
Alternative 3,67.72139669
Alternative 3,64.60704123
Alternative 3,70.53348885
Alternative 3,70.85559676
Alternative 3,76.62110587
Alternative 3,74.15847878
Alternative 3,67.60535171
Alternative 3,65.97966813
Alternative 3,70.86296689
Alternative 3,74.97972748
Alternative 3,65.4505981
Alternative 3,66.65849517
Alternative 3,74.24308496
Alternative 3,74.51156095
Alternative 3,69.58366924
Alternative 3,64.13930915
Alternative 3,67.37228842
Alternative 3,72.50225652
Alternative 3,75.46120072
Alternative 3,68.95237038
Alternative 3,67.1056646
Alternative 3,69.91586195
Alternative 3,69.43463581
Alternative 3,66.27199408
Alternative 3,70.77565252
Alternative 3,73.17133292
Alternative 3,69.03936128
Alternative 3,70.8772506
Alternative 3,69.7562551
Alternative 3,70.38469828
Alternative 3,68.35913073
Alternative 3,72.59362817
Alternative 3,69.6954094
Alternative 3,67.49147564
Alternative 3,70.89137139
Alternative 3,71.87189258
Alternative 3,68.77655141
Alternative 3,60.96550677
Alternative 3,73.90849316
Alternative 3,66.74810835
Alternative 3,67.95256828
Alternative 3,73.85589222
Alternative 3,63.30588033
Alternative 3,65.68036692
Alternative 3,66.75164787
Alternative 3,65.06135589
Alternative 3,72.30986497
Alternative 3,72.7934884
Alternative 3,70.50262839
Alternative 3,67.68178252
Alternative 3,67.72896007
Alternative 3,67.29578078
Alternative 3,67.4258809
Alternative 3,70.44847678
Alternative 3,71.7277901
Alternative 3,67.63026694
Alternative 3,69.9569712
Alternative 3,61.84262175
Alternative 3,69.22751092
Alternative 3,66.36467443
Alternative 3,72.29559954
Alternative 3,72.55747322
Alternative 3,62.41051386
Alternative 3,71.76695256
Alternative 3,67.30281482
Alternative 3,68.50817693
Alternative 3,71.69550248
Alternative 3,71.06750196
Alternative 3,66.54293026
Alternative 3,69.96020027
Alternative 3,67.59877431
Alternative 3,72.75556601
Alternative 3,64.28558224
Alternative 3,71.45926336
Alternative 3,73.17328826
Alternative 3,61.17142497
Alternative 3,70.94323979
Alternative 3,67.91106125
Alternative 3,69.33066525
Alternative 3,68.18977756
Alternative 3,71.07629192
Alternative 3,71.78484092
Alternative 3,70.7793903
Alternative 3,68.68112169
Alternative 3,67.72761261
Alternative 3,68.57905874
Alternative 3,68.31812655
Alternative 3,69.61518581
Alternative 3,66.52621353
Alternative 3,70.75374175
Alternative 3,66.005104
Alternative 3,64.54715548
Alternative 3,69.77333245
Alternative 3,70.24587001
Alternative 3,72.07625872
Alternative 3,71.1782282
Alternative 3,69.65936213
Alternative 3,71.07479884
Alternative 3,66.05850679
Alternative 3,65.57817089
Alternative 3,65.35353601
Alternative 3,69.13418561
Alternative 3,70.98441112
Alternative 3,71.71917674
Alternative 3,73.45110436
Alternative 3,69.98760176
Alternative 3,68.61542565
Alternative 3,67.01616917
Alternative 3,69.76220466
Alternative 3,68.80693418
Alternative 3,68.02461205
Alternative 3,66.9689308
Alternative 3,65.98240531
Alternative 3,66.05115901
Alternative 3,73.40649109
Alternative 3,69.7518535
Alternative 3,67.70978473
Alternative 3,64.26242676
Alternative 3,69.57859121
Alternative 3,67.50809983
Alternative 3,68.74232535
Alternative 3,68.37855373
Alternative 3,71.32816617
Alternative 3,68.79409422
Alternative 3,68.46599575
Alternative 3,76.11851544
Alternative 3,72.26161259
Alternative 3,69.39005469
Alternative 3,66.80640601
Alternative 3,72.53738905
Alternative 3,66.20205133
Alternative 3,68.85580748
Alternative 3,71.55775725
Alternative 3,67.76606365
Alternative 3,67.89837053
Alternative 3,70.32092742
Alternative 3,69.4184134
Alternative 3,68.25224216
Alternative 3,68.3718779
Alternative 3,69.75269768
Alternative 3,70.400186
Alternative 3,72.88278545
Alternative 3,67.74230316
Alternative 3,72.94997835
Alternative 3,64.60435093
Alternative 3,67.06474029
Alternative 3,64.94129445
Alternative 3,69.92832469
Alternative 3,70.26258414
Alternative 3,64.90192374
Alternative 3,69.14359342
Alternative 3,66.25840118
Alternative 3,70.48152857
Alternative 3,64.33525848
Alternative 3,71.59415195
Alternative 3,68.8667762
Alternative 3,65.89217192
Alternative 3,68.75123366
Alternative 3,68.20299892
Alternative 3,67.90661588
Alternative 3,64.50795273
Alternative 3,67.24436953
Alternative 3,68.48001713
Alternative 3,64.55024338
Alternative 3,69.90708416
Alternative 3,73.11934916
Alternative 3,71.3462616
Alternative 3,66.60440113
Alternative 3,67.02940135
Alternative 3,67.60292324
Alternative 3,70.81768025
Alternative 3,68.88144139
Alternative 3,66.16483049
Alternative 3,64.46404617
Alternative 3,70.67789149
Alternative 3,65.86810965
Alternative 3,70.49103622
Alternative 3,69.21921275
Alternative 3,71.16531304
Alternative 3,72.2825145
Alternative 3,64.73011683
Alternative 3,72.06691097
Alternative 3,71.06344524
Alternative 3,68.07763533
Alternative 3,68.94075283
Alternative 3,70.46519516
Alternative 3,70.98150243
Alternative 3,63.85787002
Alternative 3,73.37657094
Alternative 3,64.77631355
Alternative 3,62.75650764
Alternative 3,71.86271816
Alternative 3,64.46522324
Alternative 3,68.3275706
Alternative 3,64.96041331
Alternative 3,63.61624707
Alternative 3,67.67365801
Alternative 3,70.94133607
Alternative 3,69.94769814
Alternative 3,67.07257855
Alternative 3,68.95272886
Alternative 3,68.70391456
Alternative 3,68.92942653
Alternative 3,67.66188511
Alternative 3,70.08284971
Alternative 3,65.75189247
Alternative 3,70.13255219
Alternative 3,67.98177689
Alternative 3,67.99320422
Alternative 3,71.11741228
Alternative 3,67.71728453
Alternative 3,66.04394925
Alternative 3,65.39088498
Alternative 3,71.00709823
Alternative 3,62.00013787
Alternative 3,67.74925328
Alternative 3,69.54436916
Alternative 3,64.87511878
Alternative 3,69.02088888
Alternative 3,71.01072006
Alternative 3,63.52671424
Alternative 3,66.33835812
Alternative 3,74.28678733
Alternative 3,67.03612674
Alternative 3,66.10171662
Alternative 3,66.42684431
Alternative 3,67.6970418
Alternative 3,69.55775966
Alternative 3,66.8889982
Alternative 3,69.6051588
Alternative 3,71.10585824
Alternative 3,70.00854454
Alternative 3,71.2494771
Alternative 3,66.59735299
Alternative 3,68.63177582
Alternative 3,70.99286577
Alternative 3,69.16487365
Alternative 3,69.6380851
Alternative 3,69.15258204
Alternative 3,69.54875055
Alternative 3,68.92598121
Alternative 3,65.70182701
Alternative 3,69.52199799
Alternative 3,67.63389983
Alternative 3,73.30733659
Alternative 3,67.41122949
Alternative 3,69.45645419
Alternative 3,63.08021603
Alternative 3,67.02336372
Alternative 3,66.51464205
Alternative 3,72.69511063
Alternative 3,68.54674215
Alternative 3,69.43486882
Alternative 3,69.90089074
Alternative 3,67.40666556
Alternative 3,69.90214543
Alternative 3,73.51987212
Alternative 3,70.85097813
Alternative 3,71.14320017
Alternative 3,66.49643152
Alternative 3,69.53714262
Alternative 3,69.88003931
Alternative 3,67.03469511
Alternative 3,69.35226165
Alternative 3,74.92058427
Alternative 3,66.0764003
Alternative 3,70.65884295
Alternative 3,65.77853661
Alternative 3,70.05599031
Alternative 3,65.87452567
Alternative 3,70.77105346
Alternative 3,65.1946803
Alternative 3,69.06143299
Alternative 3,73.02394878
Alternative 3,68.33257774
Alternative 3,68.68080722
Alternative 3,73.21257094
Alternative 3,75.10888966
Alternative 3,76.44931534
Alternative 3,67.81912403
Alternative 3,65.83459023
Alternative 3,70.95346303
Alternative 3,70.30678633
Alternative 3,72.8556247
Alternative 3,69.4506401
Alternative 3,69.48245808
Alternative 3,73.5412759
Alternative 3,69.48597231
Alternative 3,71.04670538
Alternative 3,70.45355263
Alternative 3,68.86658424
Alternative 3,67.39556651
Alternative 3,67.98735647
Alternative 3,63.1544191
Alternative 3,72.83536505
Alternative 3,64.21466751
Alternative 3,67.22789855
Alternative 3,67.88900686
Alternative 3,72.61658507
Alternative 3,69.17355211
Alternative 3,71.83267587
Alternative 3,68.11730445
Alternative 3,74.01410535
Alternative 3,70.46099346
Alternative 3,70.64188265
Alternative 3,71.63259295
Alternative 3,64.55330324
Alternative 3,68.96842796
Alternative 3,69.64327275
Alternative 3,66.69981225
Alternative 3,69.03651156
Alternative 3,66.83597901
Alternative 3,69.65924229
Alternative 3,63.64551533
Alternative 3,69.85322877
Alternative 3,67.09117952
Alternative 3,71.81801969
Alternative 3,63.08066851
Alternative 3,69.12753993
Alternative 3,68.33727107
Alternative 3,71.82157084
Alternative 3,64.25996667
Alternative 3,67.35380695
Alternative 3,71.13558455
Alternative 3,70.83862087
Alternative 3,70.06900232
Alternative 3,69.86571092
Alternative 3,63.99437486
Alternative 3,71.55318659
Alternative 3,69.64732819
Alternative 3,63.55587874
Alternative 3,68.47964601
Alternative 3,71.86130328
Alternative 3,71.11136275
Alternative 3,67.10614515
Alternative 3,71.7227753
Alternative 3,67.80911002
Alternative 3,70.1458769
Alternative 3,71.7855981
Alternative 3,70.17172827
Alternative 3,67.04189235
Alternative 3,71.4599471
Alternative 3,73.43229026
Alternative 3,66.2124107
Alternative 3,68.453417
Alternative 3,72.01097542
Alternative 3,66.44402434
Alternative 3,63.84187259
Alternative 3,67.51590289
Alternative 3,72.19946933
Alternative 3,64.9144571
Alternative 3,68.25508851
Alternative 3,71.88579023
Alternative 3,69.14078236
Alternative 3,70.70075716
Alternative 3,73.87194048
Alternative 3,71.70231363
Alternative 3,70.77357195
Alternative 3,70.47295922
Alternative 3,65.52475019
Alternative 3,71.51759068
Alternative 3,70.62631987
Alternative 3,70.2108622
Alternative 3,69.17160103
Alternative 3,65.18685635
Alternative 3,69.46078126
Alternative 3,72.76486829
Alternative 3,67.16486112
Alternative 3,63.59745226
Alternative 3,74.51408361
Alternative 3,67.30716619
Alternative 3,72.4210698
Alternative 3,70.87216041
Alternative 3,73.9732083
Alternative 3,68.87372825
Alternative 3,68.09866642
Alternative 3,74.19677394
Alternative 3,75.46958947
Alternative 3,69.95555664
Alternative 3,69.50954114
Alternative 3,71.22704849
Alternative 3,66.98238993
Alternative 3,70.49347846
Alternative 3,66.03116399
Alternative 3,68.10756116
Alternative 3,71.3846506
Alternative 3,66.71113977
Alternative 3,71.55258187
Alternative 3,70.50653718
Alternative 3,73.30122761
Alternative 3,75.49698897
Alternative 3,67.27387273
Alternative 3,70.1719165
Alternative 3,73.67599134
Alternative 3,69.59713628
Alternative 3,67.038561
Alternative 3,66.00728758
Alternative 3,73.20133291
Alternative 3,76.79847512
Alternative 3,65.85809915
Alternative 3,69.33161191
Alternative 3,64.29579256
Alternative 3,69.20901362
Alternative 3,68.07846041
Alternative 3,68.96384014
Alternative 3,77.68456317
Alternative 3,64.80395856
Alternative 3,70.29634021
Alternative 3,74.49797315
Alternative 3,67.16693237
Alternative 3,66.54197186
Alternative 3,69.14492838
Alternative 3,72.90165411
Alternative 3,67.97062548
Alternative 3,65.92262619
Alternative 3,69.21164563
Alternative 3,62.9465422
Alternative 3,64.57363464
Alternative 3,72.25938839
Alternative 3,70.37644672
Alternative 3,62.47801071
Alternative 3,70.85284877
Alternative 3,62.08561394
Alternative 3,67.65909386
Alternative 3,69.89847203
Alternative 3,64.71457624
Alternative 3,72.80249245
Alternative 3,72.64351737
Alternative 3,66.97543221
Alternative 3,72.36306573
Alternative 5,70.21755152
Alternative 5,70.21755162
Alternative 5,70.21755172
Alternative 5,70.21755182
Alternative 5,70.21755192
Alternative 5,70.21755202
Alternative 5,70.22051273
Alternative 5,70.25882673
Alternative 5,70.30523502
Alternative 5,70.30995357
Alternative 5,70.31171282
Alternative 5,70.3871309
Alternative 5,70.58888622
Alternative 5,70.64601282
Alternative 5,70.66601639
Alternative 5,70.69799365
Alternative 5,70.7124842
Alternative 5,70.74758245
Alternative 5,70.84900591
Alternative 5,70.87539456
Alternative 5,70.88297095
Alternative 5,70.91001006
Alternative 5,70.98784338
Alternative 5,70.9923513
Alternative 5,70.99959402
Alternative 5,71.25179078
Alternative 5,71.27076591
Alternative 5,71.28683628
Alternative 5,71.4741854
Alternative 5,71.47572608
Alternative 5,71.48569536
Alternative 5,71.49240547
Alternative 5,71.54405149
Alternative 5,71.56110297
Alternative 5,71.56977239
Alternative 5,71.57232632
Alternative 5,71.60671432
Alternative 5,71.68244245
Alternative 5,71.73007088
Alternative 5,71.74156339
Alternative 5,71.75934553
Alternative 5,71.764694
Alternative 5,71.78601905
Alternative 5,71.7971479
Alternative 5,71.81707115
Alternative 5,71.82638199
Alternative 5,71.83447306
Alternative 5,71.87043703
Alternative 5,71.8766219
Alternative 5,71.88508352
Alternative 5,71.88909624
Alternative 5,71.8980449
Alternative 5,71.90219377
Alternative 5,71.90236698
Alternative 5,71.90687879
Alternative 5,71.91268259
Alternative 5,71.91803541
Alternative 5,71.93247996
Alternative 5,71.93880948
Alternative 5,71.96558539
Alternative 5,71.97141054
Alternative 5,71.99140926
Alternative 5,72.01076736
Alternative 5,72.08559188
Alternative 5,72.09829838
Alternative 5,72.10348003
Alternative 5,72.10650788
Alternative 5,72.14468738
Alternative 5,72.16092332
Alternative 5,72.1648071
Alternative 5,72.17496581
Alternative 5,72.17761375
Alternative 5,72.18077815
Alternative 5,72.18521186
Alternative 5,72.18914415
Alternative 5,72.19392698
Alternative 5,72.19670891
Alternative 5,72.20803555
Alternative 5,72.22311612
Alternative 5,72.22524797
Alternative 5,72.25501908
Alternative 5,72.27053273
Alternative 5,72.28553874
Alternative 5,72.29413003
Alternative 5,72.29724432
Alternative 5,72.29977355
Alternative 5,72.30329102
Alternative 5,72.30603758
Alternative 5,72.31315981
Alternative 5,72.3292866
Alternative 5,72.33259397
Alternative 5,72.33687713
Alternative 5,72.34868889
Alternative 5,72.36563137
Alternative 5,72.36826915
Alternative 5,72.38501404
Alternative 5,72.39465143
Alternative 5,72.40200715
Alternative 5,72.41460439
Alternative 5,72.43216715
Alternative 5,72.44171811
Alternative 5,72.44665758
Alternative 5,72.46748074
Alternative 5,72.49390795
Alternative 5,72.5016351
Alternative 5,72.52026667
Alternative 5,72.53599304
Alternative 5,72.53621661
Alternative 5,72.54354438
Alternative 5,72.55556926
Alternative 5,72.57076493
Alternative 5,72.58244222
Alternative 5,72.58883103
Alternative 5,72.61893357
Alternative 5,72.62022524
Alternative 5,72.63014532
Alternative 5,72.64305113
Alternative 5,72.64421728
Alternative 5,72.66111152
Alternative 5,72.66236812
Alternative 5,72.68840271
Alternative 5,72.69666133
Alternative 5,72.69826459
Alternative 5,72.7061009
Alternative 5,72.70780991
Alternative 5,72.71394728
Alternative 5,72.72228607
Alternative 5,72.7238948
Alternative 5,72.74894924
Alternative 5,72.75955696
Alternative 5,72.76275581
Alternative 5,72.77265653
Alternative 5,72.77947277
Alternative 5,72.78560119
Alternative 5,72.80109659
Alternative 5,72.81170569
Alternative 5,72.8196574
Alternative 5,72.82108239
Alternative 5,72.84276201
Alternative 5,72.85068036
Alternative 5,72.85183367
Alternative 5,72.85420011
Alternative 5,72.8688682
Alternative 5,72.88863805
Alternative 5,72.89225585
Alternative 5,72.89721544
Alternative 5,72.90411819
Alternative 5,72.91127505
Alternative 5,72.92310136
Alternative 5,72.92391591
Alternative 5,72.93143976
Alternative 5,72.94730004
Alternative 5,72.95140178
