Alternative,Cost
green,67.63026694
green,69.9569712
green,61.84262175
green,69.22751092
green,66.36467443
green,72.29559954
green,72.55747322
green,62.41051386
green,71.76695256
green,67.30281482
green,68.50817693
green,71.69550248
green,71.06750196
green,66.54293026
green,69.96020027
green,67.59877431
green,72.75556601
green,64.28558224
green,71.45926336
green,73.17328826
green,61.17142497
green,70.94323979
green,67.91106125
green,69.33066525
green,68.18977756
green,71.07629192
green,71.78484092
green,70.7793903
green,68.68112169
green,67.72761261
green,68.57905874
green,68.31812655
green,69.61518581
green,66.52621353
green,70.75374175
green,66.005104
green,64.54715548
green,69.77333245
green,70.24587001
green,72.07625872
green,71.1782282
green,69.65936213
green,71.07479884
green,66.05850679
green,65.57817089
green,65.35353601
green,69.13418561
green,70.98441112
green,71.71917674
green,73.45110436
green,69.98760176
green,68.61542565
green,67.01616917
green,69.76220466
green,68.80693418
green,68.02461205
green,66.9689308
green,65.98240531
green,66.05115901
green,73.40649109
green,69.7518535
green,67.70978473
green,64.26242676
green,69.57859121
green,67.50809983
green,68.74232535
green,68.37855373
green,71.32816617
green,68.79409422
green,68.46599575
green,76.11851544
green,72.26161259
green,69.39005469
green,66.80640601
green,72.53738905
green,66.20205133
green,68.85580748
green,71.55775725
green,67.76606365
green,67.89837053
green,70.32092742
green,69.4184134
green,68.25224216
green,68.3718779
green,69.75269768
green,70.400186
green,72.88278545
green,67.74230316
green,72.94997835
green,64.60435093
green,67.06474029
green,64.94129445
green,69.92832469
green,70.26258414
green,64.90192374
green,69.14359342
green,66.25840118
green,70.48152857
green,64.33525848
green,71.59415195
green,68.8667762
green,65.89217192
green,68.75123366
green,68.20299892
green,67.90661588
green,64.50795273
green,67.24436953
green,68.48001713
green,64.55024338
green,69.90708416
green,73.11934916
green,71.3462616
green,66.60440113
green,67.02940135
green,67.60292324
green,70.81768025
green,68.88144139
green,66.16483049
green,64.46404617
green,70.67789149
green,65.86810965
green,70.49103622
green,69.21921275
green,71.16531304
green,72.2825145
green,64.73011683
green,72.06691097
green,71.06344524
green,68.07763533
green,68.94075283
green,70.46519516
green,70.98150243
green,63.85787002
green,73.37657094
green,64.77631355
green,62.75650764
green,71.86271816
green,64.46522324
green,68.3275706
green,64.96041331
green,63.61624707
green,67.67365801
green,70.94133607
green,69.94769814
green,67.07257855
green,68.95272886
green,68.70391456
green,68.92942653
green,67.66188511
green,70.08284971
green,65.75189247
green,70.13255219
green,67.98177689
green,67.99320422
green,71.11741228
green,67.71728453
green,66.04394925
green,65.39088498
green,71.00709823
green,62.00013787
green,67.74925328
green,69.54436916
green,64.87511878
green,69.02088888
green,71.01072006
green,63.52671424
green,66.33835812
green,74.28678733
green,67.03612674
green,66.10171662
green,66.42684431
green,67.6970418
green,69.55775966
green,66.8889982
green,69.6051588
green,71.10585824
green,70.00854454
green,71.2494771
green,66.59735299
green,68.63177582
green,70.99286577
green,69.16487365
green,69.6380851
green,69.15258204
green,69.54875055
green,68.92598121
green,65.70182701
green,69.52199799
green,67.63389983
green,73.30733659
green,67.41122949
green,69.45645419
green,63.08021603
green,67.02336372
green,66.51464205
green,72.69511063
green,68.54674215
green,69.43486882
green,69.90089074
green,67.40666556
green,69.90214543
green,73.51987212
green,70.85097813
green,71.14320017
green,66.49643152
green,69.53714262
green,69.88003931
green,67.03469511
green,69.35226165
green,74.92058427
green,66.0764003
green,70.65884295
green,65.77853661
green,70.05599031
green,65.87452567
green,70.77105346
green,65.1946803
green,69.06143299
green,73.02394878
green,68.33257774
green,68.68080722
green,73.21257094
green,75.10888966
green,76.44931534
green,67.81912403
green,65.83459023
green,70.95346303
green,70.30678633
green,72.8556247
green,69.4506401
green,69.48245808
green,73.5412759
green,69.48597231
green,71.04670538
green,70.45355263
green,68.86658424
green,67.39556651
green,67.98735647
green,63.1544191
green,72.83536505
green,64.21466751
green,67.22789855
green,67.88900686
green,72.61658507
green,69.17355211
green,71.83267587
green,68.11730445
green,74.01410535
green,70.46099346
green,70.64188265
green,71.63259295
green,64.55330324
green,68.96842796
green,69.64327275
green,66.69981225
green,69.03651156
green,66.83597901
green,69.65924229
green,63.64551533
green,69.85322877
green,67.09117952
green,71.81801969
green,63.08066851
green,69.12753993
green,68.33727107
green,71.82157084
green,64.25996667
green,67.35380695
green,71.13558455
green,70.83862087
green,70.06900232
green,69.86571092
green,63.99437486
green,71.55318659
green,69.64732819
green,63.55587874
green,68.47964601
green,71.86130328
green,71.11136275
green,67.10614515
green,71.7227753
green,67.80911002
green,70.1458769
green,71.7855981
green,70.17172827
green,67.04189235
green,71.4599471
green,73.43229026
green,66.2124107
green,68.453417
green,72.01097542
green,66.44402434
green,63.84187259
green,67.51590289
green,72.19946933
green,64.9144571
green,68.25508851
green,71.88579023
green,69.14078236
green,70.70075716
green,73.87194048
green,71.70231363
green,70.77357195
green,70.47295922
green,65.52475019
green,71.51759068
green,70.62631987
green,70.2108622
green,69.17160103
green,65.18685635
green,69.46078126
green,72.76486829
green,67.16486112
green,63.59745226
green,74.51408361
green,67.30716619
green,72.4210698
green,70.87216041
green,73.9732083
green,68.87372825
green,68.09866642
green,74.19677394
green,75.46958947
green,69.95555664
green,69.50954114
green,71.22704849
green,66.98238993
green,70.49347846
green,66.03116399
green,68.10756116
green,71.3846506
green,66.71113977
green,71.55258187
green,70.50653718
green,73.30122761
green,75.49698897
green,67.27387273
green,70.1719165
green,73.67599134
green,69.59713628
green,67.038561
green,66.00728758
green,73.20133291
green,76.79847512
green,65.85809915
green,69.33161191
green,64.29579256
green,69.20901362
green,68.07846041
green,68.96384014
green,77.68456317
green,64.80395856
green,70.29634021
green,74.49797315
green,67.16693237
green,66.54197186
green,69.14492838
green,72.90165411
green,67.97062548
green,65.92262619
green,69.21164563
green,62.9465422
green,64.57363464
green,72.25938839
green,70.37644672
green,62.47801071
green,70.85284877
green,62.08561394
green,67.65909386
green,69.89847203
green,64.71457624
green,72.80249245
green,72.64351737
green,66.97543221
green,72.36306573
blue,70.21755152
blue,70.21755162
blue,70.21755172
blue,70.21755182
blue,70.21755192
blue,70.21755202
blue,70.22051273
blue,70.25882673
blue,70.30523502
blue,70.30995357
blue,70.31171282
blue,70.3871309
blue,70.58888622
blue,70.64601282
blue,70.66601639
blue,70.69799365
blue,70.7124842
blue,70.74758245
blue,70.84900591
blue,70.87539456
blue,70.88297095
blue,70.91001006
blue,70.98784338
blue,70.9923513
blue,70.99959402
blue,71.25179078
blue,71.27076591
blue,71.28683628
blue,71.4741854
blue,71.47572608
blue,71.48569536
blue,71.49240547
blue,71.54405149
blue,71.56110297
blue,71.56977239
blue,71.57232632
blue,71.60671432
blue,71.68244245
blue,71.73007088
blue,71.74156339
blue,71.75934553
blue,71.764694
blue,71.78601905
blue,71.7971479
blue,71.81707115
blue,71.82638199
blue,71.83447306
blue,71.87043703
blue,71.8766219
blue,71.88508352
blue,71.88909624
blue,71.8980449
blue,71.90219377
blue,71.90236698
blue,71.90687879
blue,71.91268259
blue,71.91803541
blue,71.93247996
blue,71.93880948
blue,71.96558539
blue,71.97141054
blue,71.99140926
blue,72.01076736
blue,72.08559188
blue,72.09829838
blue,72.10348003
blue,72.10650788
blue,72.14468738
blue,72.16092332
blue,72.1648071
blue,72.17496581
blue,72.17761375
blue,72.18077815
blue,72.18521186
blue,72.18914415
blue,72.19392698
blue,72.19670891
blue,72.20803555
blue,72.22311612
blue,72.22524797
blue,72.25501908
blue,72.27053273
blue,72.28553874
blue,72.29413003
blue,72.29724432
blue,72.29977355
blue,72.30329102
blue,72.30603758
blue,72.31315981
blue,72.3292866
blue,72.33259397
blue,72.33687713
blue,72.34868889
blue,72.36563137
blue,72.36826915
blue,72.38501404
blue,72.39465143
blue,72.40200715
blue,72.41460439
blue,72.43216715
blue,72.44171811
blue,72.44665758
blue,72.46748074
blue,72.49390795
blue,72.5016351
blue,72.52026667
blue,72.53599304
blue,72.53621661
blue,72.54354438
blue,72.55556926
blue,72.57076493
blue,72.58244222
blue,72.58883103
blue,72.61893357
blue,72.62022524
blue,72.63014532
blue,72.64305113
blue,72.64421728
blue,72.66111152
blue,72.66236812
blue,72.68840271
blue,72.69666133
blue,72.69826459
blue,72.7061009
blue,72.70780991
blue,72.71394728
blue,72.72228607
blue,72.7238948
blue,72.74894924
blue,72.75955696
blue,72.76275581
blue,72.77265653
blue,72.77947277
blue,72.78560119
blue,72.80109659
blue,72.81170569
blue,72.8196574
blue,72.82108239
blue,72.84276201
blue,72.85068036
blue,72.85183367
blue,72.85420011
blue,72.8688682
blue,72.88863805
blue,72.89225585
blue,72.89721544
blue,72.90411819
blue,72.91127505
blue,72.92310136
blue,72.92391591
blue,72.93143976
blue,72.94730004
blue,72.95140178
blue,72.97303763
blue,72.98690373
blue,72.99159349
blue,72.99163823
blue,73.00186
blue,73.00479126
blue,73.00887119
blue,73.02068449
blue,73.0389933
blue,73.05621748
blue,73.07864618
blue,73.08682635
blue,73.09287515
blue,73.10752331
blue,73.11347231
blue,73.11762842
blue,73.12452252
blue,73.12475202
blue,73.13126918
blue,73.13937974
blue,73.14947906
blue,73.1740967
blue,73.17716142
blue,73.182997
blue,73.19027627
blue,73.19339478
blue,73.20491349
blue,73.21054324
blue,73.23138914
blue,73.23401001
blue,73.23510775
blue,73.23588181
blue,73.25361486
blue,73.25361689
blue,73.25393097
blue,73.26175687
blue,73.27037021
blue,73.27502164
blue,73.29640588
blue,73.29677591
blue,73.32254283
blue,73.32953875
blue,73.33262547
blue,73.33974672
blue,73.34847029
blue,73.35615836
blue,73.36220069
blue,73.38120244
blue,73.38625029
blue,73.38744997
blue,73.39121029
blue,73.39155796
blue,73.39522032
blue,73.39525757
blue,73.40227344
blue,73.40330337
blue,73.40629315
blue,73.41315033
blue,73.42277159
blue,73.4322981
blue,73.43613532
blue,73.44433465
blue,73.46222452
blue,73.46322871
blue,73.47233354
blue,73.4793186
blue,73.48490865
blue,73.50421324
blue,73.51167969
blue,73.52734115
blue,73.52768517
blue,73.53621234
blue,73.5538183
blue,73.55480681
blue,73.57904567
blue,73.58064787
blue,73.59142555
blue,73.59315746
blue,73.63115538
blue,73.63270867
blue,73.63300905
blue,73.64012522
blue,73.65543613
blue,73.65719288
blue,73.66889816
blue,73.69455616
blue,73.70060644
blue,73.70168927
blue,73.70248614
blue,73.7027988
blue,73.7028006
blue,73.72453148
blue,73.72579004
blue,73.73583213
blue,73.74256574
blue,73.75384786
blue,73.75491659
blue,73.75971279
blue,73.76025749
blue,73.7612705
blue,73.76238982
blue,73.76899117
blue,73.7790965
blue,73.78062677
blue,73.79159408
blue,73.79232841
blue,73.79529309
blue,73.79552742
blue,73.80848863
blue,73.8206186
blue,73.82244672
blue,73.83271866
blue,73.83838774
blue,73.85062995
blue,73.85196343
blue,73.88896005
blue,73.89240958
blue,73.90394658
blue,73.91963277
blue,73.92063257
blue,73.92988705
blue,73.9441196
blue,73.9473032
blue,73.96473253
blue,73.96585549
blue,73.97214032
blue,73.9721858
blue,73.97868066
blue,73.98086103
blue,73.98617855
blue,73.98926022
blue,73.98992304
blue,73.9929453
blue,73.99659355
blue,74.01025776
blue,74.01165224
blue,74.01220271
blue,74.01561815
blue,74.03481997
blue,74.03486627
blue,74.04262646
blue,74.04735455
blue,74.04917431
blue,74.05492437
blue,74.05673502
blue,74.07676974
blue,74.08474922
blue,74.08868887
blue,74.08923235
blue,74.09077792
blue,74.09096717
blue,74.102219
blue,74.10473092
blue,74.10473235
blue,74.10518236
blue,74.10591762
blue,74.10769205
blue,74.11242228
blue,74.11709229
blue,74.11720078
blue,74.11749038
blue,74.11759884
blue,74.12051458
blue,74.12524761
blue,74.13681444
blue,74.14569899
blue,74.19019719
blue,74.19407809
blue,74.2129651
blue,74.21384901
blue,74.22186169
blue,74.22612241
blue,74.23164994
blue,74.23355279
blue,74.24062168
blue,74.24746968
blue,74.25922338
blue,74.27374109
blue,74.27423075
blue,74.27779123
blue,74.285651
blue,74.28595486
blue,74.28707284
blue,74.29949301
blue,74.30370965
blue,74.30515175
blue,74.3096166
blue,74.31294814
blue,74.32652951
blue,74.32667419
blue,74.33541879
blue,74.33561582
blue,74.3374171
blue,74.34169392
blue,74.34428216
blue,74.34576475
blue,74.35721082
blue,74.36367334
blue,74.36374786
blue,74.36637926
blue,74.36843625
blue,74.36859989
blue,74.36865605
blue,74.38473455
blue,74.40426146
blue,74.40511265
blue,74.40922647
blue,74.41867755
blue,74.42461019
blue,74.4435951
blue,74.44577942
blue,74.4479298
blue,74.45261128
blue,74.45305105
blue,74.45622615
blue,74.45819936
blue,74.46420496
blue,74.46853065
blue,74.47195862
blue,74.47338487
blue,74.48679149
blue,74.48748428
blue,74.48973201
blue,74.50218667
blue,74.50537043
blue,74.52012403
blue,74.52224297
blue,74.53498498
blue,74.53614132
blue,74.5373552
blue,74.55256467
blue,74.55375807
blue,74.555498
blue,74.55615079
blue,74.56096882
blue,74.58257669
blue,74.58314978
blue,74.58382277
blue,74.59487025
blue,74.60104089
blue,74.60394418
blue,74.61058828
blue,74.61743884
blue,74.62067025
blue,74.6218974
blue,74.62454902
blue,74.62485949
blue,74.62561714
blue,74.62668645
blue,74.62832891
blue,74.63146217
blue,74.63198466
blue,74.6320399
blue,74.63433354
blue,74.6452701
blue,74.64678309
blue,74.64843526
blue,74.65010881
blue,74.65401273
blue,74.67131216
blue,74.67553067
blue,74.67654253
blue,74.68172412
blue,74.68514104
blue,74.69272619
blue,74.69813247
blue,74.70341965
blue,74.70836714
blue,74.72817152
blue,74.72857687
blue,74.73319607
blue,74.7336798
blue,74.73509797
blue,74.73603249
blue,74.73833073
blue,74.73914847
blue,74.74192573
blue,74.75286378
blue,74.75386505
blue,74.75498369
blue,74.75828073
blue,74.75871283
blue,74.76338462
blue,74.76604179
blue,74.77122379
blue,74.77438002
blue,74.78046644
blue,74.78253248
blue,74.7829824
blue,74.78357798
blue,74.7916105
blue,74.80199308
blue,74.80301975
blue,74.81638598
blue,74.82705746
blue,74.83244134
blue,74.84350703
blue,74.8474995
blue,74.86030412
blue,74.87428927
blue,74.87707109
blue,74.87779327
blue,74.87842819
blue,74.88053091
blue,74.88081508
blue,74.88107391
blue,74.88496153
blue,74.88635924
blue,74.88834787
blue,74.89421725
blue,74.89950205
blue,74.8995468
blue,74.90042392
blue,74.90249244
blue,74.90727818
blue,74.90960945
blue,74.91930146
blue,74.92224483
blue,74.9457664
blue,74.95787927
blue,74.95854064
blue,74.97044188
blue,74.97098491
blue,74.97108581
blue,74.97531829
blue,74.97734674
blue,74.98092536
blue,74.98295427
blue,74.98398914
blue,74.98453634
blue,74.9896535
blue,74.99351414
blue,74.99931506
blue,75.00111917
blue,75.00228076
blue,75.02140875
blue,75.02258406
blue,75.0272514
blue,75.02734655
blue,75.03064602
blue,75.03445483
blue,75.03519326
blue,75.036632
blue,75.04558885
blue,75.04857938
blue,75.04967436
blue,75.05160642
blue,75.06355375
blue,75.06707399
blue,75.07352028
blue,75.08361887
blue,75.09425296
blue,75.10397812
blue,75.1060251
blue,75.10741537
blue,75.11866769
blue,75.12405277
blue,75.13262175
blue,75.13366347
blue,75.13934883
blue,75.14783967
blue,75.14936188
blue,75.15840412
blue,75.18208108
blue,75.18662374
blue,75.19136518
blue,75.19376316
blue,75.19622418
blue,75.19914936
blue,75.20684141
blue,75.20985081
blue,75.21142747
blue,75.21343094
blue,75.21391646
blue,75.21482459
blue,75.22307793
blue,75.24123768
blue,75.24244424
blue,75.24702585
blue,75.24879721
blue,75.25225299
blue,75.25419887
blue,75.25600501
blue,75.25670393
blue,75.25803437
blue,75.26643652
blue,75.26876921
blue,75.27242903
blue,75.28112923
blue,75.29032217
blue,75.29511485
blue,75.29839386
blue,75.29978671
blue,75.30672606
blue,75.31376229
blue,75.32060841
blue,75.32217651
blue,75.3329324
blue,75.33387608
blue,75.33515267
blue,75.34229211
blue,75.34234585
blue,75.34443032
blue,75.34952882
blue,75.35870413
blue,75.35873386
blue,75.36177513
blue,75.36839424
blue,75.3699727
blue,75.37775896
blue,75.37799044
blue,75.38216415
blue,75.38801151
blue,75.38901854
blue,75.39446761
blue,75.39489903
blue,75.40723932
blue,75.41080308
blue,75.41669897
blue,75.44487692
blue,75.45349155
blue,75.45398387
blue,75.46068382
blue,75.46847986
blue,75.47516607
blue,75.48704428
blue,75.49423913
blue,75.50442697
blue,75.50453666
blue,75.50704468
blue,75.51624164
blue,75.52226343
blue,75.52901411
blue,75.52983422
blue,75.53997897
blue,75.54154379
blue,75.54656671
blue,75.55531192
blue,75.55553642
blue,75.56402768
blue,75.56411519
blue,75.57580406
blue,75.5775072
blue,75.57935857
blue,75.58191192
blue,75.58580161
blue,75.59029401
blue,75.59578249
blue,75.60992675
blue,75.61174847
blue,75.62633389
blue,75.62879903
blue,75.63450284
blue,75.63971068
blue,75.64524752
blue,75.64769067
blue,75.65449994
blue,75.66633856
blue,75.66662074
blue,75.6683778
blue,75.66977337
blue,75.67026203
blue,75.67668221
blue,75.6858724
blue,75.68634062
blue,75.68710863
blue,75.69154946
blue,75.70071323
blue,75.70432178
blue,75.7052639
blue,75.71583607
blue,75.72370736
blue,75.72487456
blue,75.72530018
blue,75.72882391
blue,75.73285457
blue,75.74583535
blue,75.75760165
blue,75.77430117
blue,75.78473494
blue,75.81859686
blue,75.82130103
blue,75.82292982
blue,75.82467338
blue,75.82841236
blue,75.83542417
blue,75.83622981
blue,75.8452169
blue,75.84568046
blue,75.8456964
blue,75.85126676
blue,75.86035545
blue,75.86040522
blue,75.8724476
blue,75.8744273
blue,75.8826716
blue,75.89158717
blue,75.89442142
blue,75.90582071
blue,75.91365938
blue,75.91701133
blue,75.91832757
blue,75.93241758
blue,75.93306845
blue,75.93376171
blue,75.93535066
blue,75.93601018
blue,75.94066931
blue,75.94700202
blue,75.94974926
blue,75.95818903
blue,75.97956125
blue,75.98036983
blue,76.00009593
blue,76.00146626
blue,76.00556572
blue,76.01133445
blue,76.01593538
blue,76.01952817
blue,76.0205303
blue,76.0286633
blue,76.03075877
blue,76.03545051
blue,76.03713419
blue,76.03760915
blue,76.05166327
blue,76.05989863
blue,76.06519626
blue,76.06531288
blue,76.07515724
blue,76.08662604
blue,76.09115136
blue,76.10421892
blue,76.10926214
blue,76.10975067
blue,76.11589531
blue,76.11605377
blue,76.117387
blue,76.12056969
blue,76.1267065
blue,76.14001369
blue,76.14798821
blue,76.14935066
blue,76.15201146
blue,76.1572052
blue,76.15759847
blue,76.16238963
blue,76.16953754
blue,76.17470963
blue,76.18499421
blue,76.19091573
blue,76.19309316
blue,76.19865067
blue,76.19880661
blue,76.19898411
blue,76.19947129
blue,76.20014795
blue,76.20043768
blue,76.20063929
blue,76.20823748
blue,76.21153226
blue,76.21861799
blue,76.22698248
blue,76.22937543
blue,76.23811076
blue,76.24096803
blue,76.24398766
blue,76.24684331
blue,76.25213368
blue,76.26023125
blue,76.26174742
blue,76.26243391
blue,76.26953867
blue,76.27066265
blue,76.2747144
blue,76.30427069
blue,76.30515763
blue,76.31923546
blue,76.32018692
blue,76.32030515
blue,76.33250802
blue,76.34949498
blue,76.35501971
blue,76.37088934
blue,76.37978346
blue,76.3888499
blue,76.39724045
blue,76.40450005
blue,76.40539168
blue,76.41506016
blue,76.41877965
blue,76.42634142
blue,76.43330759
blue,76.43462082
blue,76.4363543
blue,76.43879221
blue,76.4391805
blue,76.44339371
blue,76.44679001
blue,76.45163086
blue,76.46461218
blue,76.46605725
blue,76.47894664
blue,76.48883268
blue,76.48899758
blue,76.49922987
blue,76.50239305
blue,76.50762578
blue,76.5160845
blue,76.51853728
blue,76.52076932
blue,76.52694981
blue,76.52761431
blue,76.52902263
blue,76.52988492
blue,76.54546596
blue,76.55545515
blue,76.56287178
blue,76.56935812
blue,76.57921359
blue,76.58263804
blue,76.5830635
blue,76.59372625
blue,76.5966332
blue,76.61750609
blue,76.6209566
blue,76.6215578
blue,76.62639544
blue,76.62859123
blue,76.6318374
blue,76.63287651
blue,76.63632444
blue,76.63952764
blue,76.64465011
blue,76.65173275
blue,76.65438636
blue,76.67041069
blue,76.67407165
blue,76.67747506
blue,76.68012232
blue,76.68089074
blue,76.68526133
blue,76.69656873
blue,76.69671115
blue,76.6991019
blue,76.71401181
blue,76.71629558
blue,76.71835206
blue,76.72341632
blue,76.737967
blue,76.75772562
blue,76.76175569
blue,76.76927554
blue,76.77676805
blue,76.7959685
blue,76.80391138
blue,76.80768734
blue,76.82524433
blue,76.82683192
blue,76.83230568
blue,76.83238242
blue,76.83333364
blue,76.83734126
blue,76.8522198
blue,76.85747079
blue,76.85866436
blue,76.86104999
blue,76.86144869
blue,76.86228161
blue,76.86975145
blue,76.87126862
blue,76.87499634
blue,76.88152516
blue,76.88248839
blue,76.88392413
blue,76.88434336
blue,76.88864714
blue,76.90569695
blue,76.91095764
blue,76.91128481
blue,76.91900096
blue,76.9370047
blue,76.95141691
blue,76.95423759
blue,76.96700158
blue,76.97034115
blue,76.97187058
blue,76.97493165
blue,76.983127
blue,76.98576382
blue,76.98707763
blue,76.99740917
blue,76.9984926
blue,76.99930887
blue,77.00195031
blue,77.01195982
blue,77.01735562
blue,77.0220112
blue,77.02412999
blue,77.06229851
blue,77.06893413
blue,77.07440149
blue,77.07615714
blue,77.09913744
blue,77.10045716
blue,77.13587432
blue,77.14453093
blue,77.15095888
blue,77.17775993
blue,77.17901228
blue,77.18190269
blue,77.19129509
blue,77.21017512
blue,77.23287348
blue,77.24937497
blue,77.25239608
blue,77.25518693
blue,77.25543596
blue,77.26465464
blue,77.26478691
blue,77.26567916
blue,77.26738059
blue,77.27282258
blue,77.27474326
blue,77.28268979
blue,77.28758217
blue,77.30160928
blue,77.31235974
blue,77.31321813
blue,77.32093634
blue,77.3342436
blue,77.34046757
blue,77.34090411
blue,77.36296162
blue,77.36611382
blue,77.37594241
blue,77.38024857
blue,77.38075677
blue,77.38452663
blue,77.40460335
blue,77.43266827
blue,77.43456147
blue,77.43810225
blue,77.44182239
blue,77.46484196
blue,77.470171
blue,77.47734504
blue,77.48801561
blue,77.50190007
blue,77.50557362
blue,77.51388053
blue,77.52459672
blue,77.577957
blue,77.59088631
blue,77.59605679
blue,77.61537999
blue,77.62140294
blue,77.63036016
blue,77.65646671
blue,77.66070207
blue,77.67687905
blue,77.68492109
blue,77.6972306
blue,77.7055653
blue,77.73249961
blue,77.73447835
blue,77.76137516
blue,77.76622392
blue,77.78105554
blue,77.78107597
blue,77.79875121
blue,77.81164306
blue,77.81517738
blue,77.81912911
blue,77.82531178
blue,77.82640644
blue,77.87193541
blue,77.89312427
blue,77.89599779
blue,77.92183534
blue,77.94983676
blue,77.96203719
blue,77.96388659
blue,77.98419039
blue,78.00096124
blue,78.00681165
blue,78.02642104
blue,78.06103722
blue,78.09107835
blue,78.09143941
blue,78.17973568
blue,78.18368218
blue,78.22791717
blue,78.23177272
blue,78.25398293
blue,78.26212146
blue,78.26273288
blue,78.29035076
blue,78.29049775
blue,78.3149127
blue,78.31588012
blue,78.31986557
blue,78.32487272
blue,78.36218938
blue,78.37467288
blue,78.42952244
blue,78.4742788
blue,78.49176996
blue,78.51922587
blue,78.52318371
blue,78.5881344
blue,78.60385829
blue,78.64581798
blue,78.67643757
blue,78.7197195
blue,78.72347269
blue,78.73983685
blue,78.77987849
blue,78.79327404
blue,78.85545636
blue,78.86368213
blue,78.90810411
blue,78.99697861
blue,79.01034416
blue,79.07757209
blue,79.1077223
blue,79.11483994
blue,79.41010289
blue,79.41182454
blue,79.46755483
blue,79.48832726
blue,79.49002043
blue,79.54156643
blue,79.56527201
blue,79.61726927
blue,79.62363889
blue,79.62396292
blue,79.65518377
blue,79.69075986
blue,79.71839383
blue,79.79766647
blue,79.83414122
blue,80.37704866
brown,69.85613089
brown,69.84546509
brown,69.82471876
blue,80.49738234
brown,69.68177485
blue,80.71987327
brown,69.6389645
brown,69.62951179
brown,69.43541244
brown,69.42138011
brown,69.37772782
brown,69.37604385
brown,69.37206471
brown,69.29623098
brown,69.25569028
brown,69.19067506
brown,69.18965021
brown,69.17671217
brown,69.16178727
brown,69.06684468
brown,69.04758885
brown,69.03280028
brown,68.98732056
brown,68.98312504
brown,68.95169632
brown,68.93266551
brown,68.91413994
brown,68.91165513
brown,68.90225048
brown,68.87501507
brown,68.86660153
brown,68.86640408
brown,68.8616425
brown,68.85975199
brown,68.84468259
brown,68.83669092
brown,68.82319151
brown,68.80159336
brown,68.79564472
brown,68.79520321
brown,68.79234298
brown,68.7835047
brown,68.7772076
brown,68.77007807
brown,68.76588816
brown,68.74952833
brown,68.74707401
brown,68.74197898
brown,68.74067851
brown,68.73819788
brown,68.7323497
brown,68.71323258
brown,68.71313622
brown,68.687933
brown,68.67740605
brown,68.67049801
brown,68.63668277
brown,68.6305637
blue,81.16747908
brown,68.61284464
brown,68.60541429
brown,68.599921
brown,68.59922392
brown,68.58297954
brown,68.57859807
brown,68.53861132
brown,68.52855868
brown,68.51963782
brown,68.51788812
brown,68.48876591
brown,68.48792677
brown,68.47958554
brown,68.47772474
blue,82.43144145
brown,68.46172388
brown,68.45462253
brown,68.44958454
brown,68.43238383
brown,68.42907164
brown,68.42507695
brown,68.41825778
brown,68.41717621
brown,68.41707011
brown,68.41632891
brown,68.41211395
brown,68.41077825
brown,68.39926477
brown,68.37485903
brown,68.374795
brown,68.36192184
brown,68.36182595
brown,68.3296579
brown,68.32946118
brown,68.32718965
brown,68.32475238
brown,68.31355186
brown,68.30756902
brown,68.30189561
brown,68.28571799
brown,68.27519729
brown,68.27235102
brown,68.26903037
brown,68.26750815
brown,68.24829176
brown,68.24654896
brown,68.23530941
brown,68.21824475
brown,68.21696745
brown,68.20140532
brown,68.20037462
brown,68.19161191
brown,68.17528663
brown,68.17193207
brown,68.17018752
brown,68.16326308
brown,68.16127592
brown,68.15962045
brown,68.14748961
brown,68.14673194
brown,68.14515302
brown,68.14208999
brown,68.13979987
brown,68.13423842
brown,68.12981678
brown,68.12785688
brown,68.12591957
brown,68.1249241
brown,68.11766912
brown,68.11706338
brown,68.11627134
brown,68.11578512
brown,68.11576332
brown,68.11503425
brown,68.10998566
brown,68.10759013
brown,68.10692029
brown,68.10391731
brown,68.10109496
brown,68.10082003
brown,68.09860617
brown,68.09714463
brown,68.09438473
brown,68.0942045
brown,68.09127674
brown,68.08798008
brown,68.08313853
brown,68.0685086
brown,68.06610268
brown,68.06054884
brown,68.0590188
brown,68.05559186
brown,68.05508384
brown,68.0417104
brown,68.03955625
brown,68.03704136
brown,68.03018953
brown,68.02903906
brown,68.02857671
brown,68.02507876
brown,68.01932786
brown,68.01884847
brown,68.00904951
brown,68.00795475
brown,67.99969592
brown,67.99572629
brown,67.99442197
brown,67.99171273
brown,67.99104948
brown,67.99103394
brown,67.98954565
brown,67.98812574
brown,67.9807005
brown,67.97779142
brown,67.97132039
brown,67.96786329
brown,67.96610473
brown,67.96459739
brown,67.94899986
brown,67.94664665
brown,67.93876622
brown,67.93815589
brown,67.93308721
brown,67.93238966
brown,67.92861683
brown,67.92823301
brown,67.92331648
brown,67.92152867
brown,67.92109722
brown,67.91947436
brown,67.91163748
brown,67.91003105
brown,67.91002635
brown,67.90958132
brown,67.90537974
brown,67.89469832
brown,67.89282621
brown,67.89051615
brown,67.88529813
brown,67.88278759
brown,67.88156848
brown,67.88142066
brown,67.87616357
brown,67.87431717
brown,67.87022959
brown,67.86892315
brown,67.86457977
brown,67.86351079
brown,67.85936047
brown,67.85713209
brown,67.85603071
brown,67.85177869
brown,67.84633548
brown,67.84619397
brown,67.83856841
brown,67.83701019
brown,67.83447985
brown,67.83322799
brown,67.82436043
brown,67.81644111
brown,67.81444171
brown,67.81325025
brown,67.8098478
brown,67.80103747
brown,67.79959121
brown,67.79822176
brown,67.79381539
brown,67.79144565
