Alternative,Value
green,76.48389389
green,75.88547801
green,78.14358674
green,74.30649447
green,78.43205054
green,73.66511737
green,73.71228779
green,75.0761379
green,71.79224348
green,73.63028508
green,78.33001149
green,79.95548611
green,78.34276404
green,73.72540447
green,75.95543966
green,75.29546895
green,71.22291758
green,75.77222463
green,72.52712002
green,71.81812734
green,77.17651638
green,72.87620434
green,74.56785375
green,72.07885327
green,75.16783328
green,76.47703966
green,76.50763576
green,71.77422607
green,78.77412675
green,79.47891514
green,76.11873128
green,75.47243864
green,75.23202871
green,75.77263784
green,76.12927077
green,75.41047086
green,76.96146951
green,73.99269437
green,78.38803479
green,74.88695156
green,69.73291795
green,74.70083889
green,76.34106136
green,78.69009502
green,75.1806313
green,69.17979239
green,75.0144953
green,71.40236423
green,72.07168289
green,71.92311885
green,72.60231923
green,78.41138727
green,72.5054133
green,73.68281168
green,75.55252038
green,77.67113888
green,72.99988497
green,72.52132841
green,73.44415283
green,71.4848439
green,77.76010005
green,68.4541256
green,73.41692377
green,70.67657993
green,69.12964565
green,75.08597459
green,79.61470698
green,79.90392106
green,73.31167137
green,72.90913287
green,73.38532109
green,77.1303307
green,67.31490911
green,75.74310142
green,73.78337886
green,72.76818451
green,68.98163991
green,74.38252075
green,70.05282968
green,74.95407638
green,72.31529497
green,75.13895917
green,76.38301224
green,73.4887837
green,71.93280463
green,73.16477331
green,72.99781949
green,70.52017251
green,72.65814536
green,74.4197846
green,74.33750007
green,75.98862522
green,78.87562717
green,76.00101309
green,79.42736092
green,73.05622211
green,79.05200523
green,76.78022672
green,71.42487334
green,76.20651304
green,71.28692148
green,77.84169203
green,73.38076156
green,74.29166944
green,72.96139053
green,72.44346512
green,80.10641913
green,77.97541357
green,77.02563923
green,75.22085988
green,77.20900144
green,76.98513833
green,79.8105618
green,77.55011933
green,74.38143298
green,74.35532117
green,73.59578231
green,73.90878432
green,74.28994818
green,78.66864225
green,68.0149211
green,72.89446251
green,74.60135784
green,71.15022479
green,79.85730183
green,74.2981551
green,71.64924561
green,72.32515864
green,77.61718549
green,80.60702802
green,74.62719449
green,75.32108642
green,72.15439482
green,78.94993413
green,77.16797078
green,68.01223961
green,73.06430236
green,74.29764752
green,71.67551798
green,74.18032747
green,71.59967654
green,76.07792386
green,76.00693429
green,77.43295306
green,76.24936841
green,79.78234212
green,73.84158637
green,68.5400899
green,75.07697764
green,76.94954654
green,73.7962932
green,79.20262943
green,78.28430604
green,76.6124799
green,75.20932427
green,73.3454981
green,74.4691699
green,76.40753354
green,77.90339036
green,74.11165603
green,72.81524022
green,82.42681759
green,76.55567151
green,72.28919038
green,77.79293717
green,75.18505949
green,77.48036775
green,75.15539086
green,74.82471285
green,75.27183486
green,76.23834239
green,73.16974281
green,73.03391031
green,74.44566238
green,75.51390429
green,74.04787063
green,75.95095369
green,71.69479376
green,70.70712464
green,80.6760319
green,76.19363134
green,73.8089156
green,74.16012645
green,77.35535559
green,74.36903756
green,75.57634489
green,74.20582312
green,73.49582683
green,76.80656944
green,75.42448368
green,78.905438
green,71.62380943
green,74.59407778
green,74.37303315
green,71.775413
green,77.99357618
green,74.67780075
green,70.84332603
green,73.22357812
green,71.68399932
green,78.11726554
green,82.62871337
green,72.97885254
green,74.72330998
green,75.8392051
green,83.12687826
green,68.01298961
green,73.45813279
green,71.39161573
green,74.31712558
green,74.17230235
green,72.81057358
green,80.50246715
green,75.77119601
green,82.18075612
green,77.47084988
green,71.20406355
green,72.73952635
green,75.81911526
green,73.26630318
green,76.06286907
green,77.19771793
green,76.26336683
green,74.5961615
green,73.0693832
green,71.13203793
green,76.0226847
green,77.76700702
green,74.76099177
green,77.26085296
green,81.68258905
green,80.80146385
green,73.51528357
green,76.64013552
green,72.89336809
green,77.06944027
green,74.82491058
green,75.83276273
green,72.42295616
green,78.61613375
green,74.7474601
green,73.66224013
green,74.77013588
green,75.22919514
green,79.91059204
green,71.66782803
green,82.37697361
green,72.68006284
green,75.52393012
green,68.82557591
green,73.03661841
green,77.19532009
green,76.51569918
green,76.23171667
green,73.59970409
green,69.4692826
green,71.78152612
green,74.3105137
green,76.86491152
green,77.51233644
green,74.09133585
green,74.5453424
green,74.51144543
green,75.1735366
green,79.61143466
green,72.81986242
green,74.38571184
green,75.23617888
green,70.98520232
green,72.23691229
green,75.60078585
green,76.28120738
green,78.42027063
green,73.60288213
green,79.36170186
green,72.40633135
green,70.21115076
green,69.16195966
green,78.31215082
green,75.91461633
green,74.60873433
green,74.11915984
green,79.75876637
green,78.60343651
green,71.98878087
green,70.82694905
green,78.25588764
green,76.68183542
green,73.46705704
green,76.1893559
green,68.93030669
green,73.00457558
green,76.30502162
green,74.78126508
green,71.15433707
green,78.04579839
green,78.48917802
green,72.17988048
green,74.44360011
green,77.19184182
green,77.59117453
green,73.41375716
green,72.36438048
green,76.03522622
green,69.25194535
green,72.14976723
green,77.32076138
green,69.88860478
green,71.39766862
green,74.27764481
green,74.0937795
green,69.73786573
green,76.52813653
green,71.93563099
green,74.52582319
green,74.41028338
green,77.08988622
green,74.80205562
green,74.59695604
green,79.96422253
green,76.11568465
green,76.87062139
green,76.42469588
green,76.71490388
green,79.0072094
green,74.82868752
green,75.72853184
green,80.9089024
green,73.40988506
green,78.87302694
green,73.17876541
green,80.13041903
green,73.00125786
green,72.55688317
green,78.10920787
green,77.8947946
green,76.65513251
green,75.81956559
green,75.72557941
green,81.16428212
green,70.70239651
green,72.04099105
green,71.16257963
green,77.88226647
green,74.26307419
green,74.60997463
green,80.34992046
green,73.26292064
green,81.0683838
green,70.77167756
green,78.95350684
green,75.96936301
green,73.83419844
green,74.48148929
green,79.016924
green,80.11141762
green,69.96459654
green,85.26328383
green,82.73382796
green,73.4240345
green,74.80685428
green,73.00935793
green,74.72099673
green,77.21957831
green,75.31008844
green,75.57602099
green,79.43642281
green,68.38839456
green,73.52567086
green,75.43325181
green,72.65069809
green,78.18289872
green,73.66348307
green,73.71245954
green,78.5670354
green,77.50288222
blue,66.55640857
blue,66.55640856
blue,66.55640855
blue,66.55640854
blue,66.55640853
blue,66.55640852
blue,66.55640851
blue,66.5564085
blue,66.55640849
blue,66.55640848
blue,66.55640847
blue,66.55640846
blue,66.55640845
blue,66.4635402
blue,66.41955036
blue,66.41065213
blue,66.33905158
blue,66.26850921
blue,66.10821415
blue,66.0870086
blue,66.08646643
blue,66.84241631
blue,66.83716116
blue,66.74031678
blue,66.71564248
blue,66.67895359
blue,66.63723677
blue,66.49136998
blue,66.46309606
blue,66.43297055
blue,66.42453569
blue,66.41678457
blue,66.4066466
blue,66.36921735
blue,66.3562565
blue,66.35077913
blue,66.25683392
blue,66.25347403
blue,66.24893819
blue,66.24210101
blue,66.22895494
blue,66.22416239
blue,66.20636151
blue,66.19156667
blue,66.16635672
blue,66.16393489
blue,66.12947492
blue,66.1097448
blue,66.09860758
blue,66.08104101
blue,66.07672718
blue,66.07143576
blue,66.05574021
blue,66.01970972
blue,66.00684076
blue,65.97405407
blue,65.969452
blue,65.96867457
blue,65.96047588
blue,65.95681596
blue,65.94753156
blue,65.94493235
blue,65.93346708
blue,65.92470568
blue,65.92304391
blue,65.92285019
blue,65.9020713
blue,65.8974115
blue,65.88553648
blue,65.86634948
blue,65.86616005
blue,65.86351299
blue,65.85298349
blue,65.8196018
blue,65.80578614
blue,65.76844449
blue,65.76118266
blue,65.74713227
blue,65.7441706
blue,65.74136294
blue,65.71083554
blue,65.69948548
blue,65.69708371
blue,65.69389034
blue,65.65079594
blue,65.61848096
blue,65.61819536
blue,65.61025844
blue,65.59927682
blue,65.5895938
blue,65.58598587
blue,65.56920264
blue,65.5632978
blue,65.55120405
blue,65.55101827
blue,65.53262586
blue,65.52552326
blue,65.51559324
blue,65.50031011
blue,65.49398082
blue,65.45317084
blue,65.44555406
blue,65.4443667
blue,65.42863005
blue,65.42138314
blue,65.40084474
blue,65.39765198
blue,65.36596322
blue,65.3646286
blue,65.36150957
blue,65.35597118
blue,65.33362675
blue,65.33360161
blue,65.31504516
blue,65.3113143
blue,65.3064226
blue,65.30305785
blue,65.30272936
blue,65.29607957
blue,65.28828219
blue,65.27866615
blue,65.26509968
blue,65.25942402
blue,65.25540434
blue,65.2543318
blue,65.24353715
blue,65.22815507
blue,65.21876
blue,65.2154458
blue,65.21226678
blue,65.20505114
blue,65.19262412
blue,65.18727225
blue,65.18187026
blue,65.18155331
blue,65.17734324
blue,65.17328393
blue,65.17025793
blue,65.14935284
blue,65.13607179
blue,65.13427064
blue,65.13056977
blue,65.129938
blue,65.10734596
blue,65.09064559
blue,65.07250609
blue,65.06377926
blue,65.04848799
blue,65.02428753
blue,65.02257277
blue,64.99340191
blue,64.98840073
blue,64.9858182
blue,64.97231674
blue,64.9651301
blue,64.96075759
blue,64.95936461
blue,64.95804604
blue,64.94891374
blue,64.9486694
blue,64.94403856
blue,64.92202008
blue,64.90377887
blue,64.8996067
blue,64.89570074
blue,64.89081146
blue,64.8752191
blue,64.87068118
blue,64.86896392
blue,64.85187998
blue,64.84939789
blue,64.84460212
blue,64.84170301
blue,64.834193
blue,64.82548977
blue,64.80592154
blue,64.80249651
blue,64.79715367
blue,64.79675951
blue,64.78379733
blue,64.77871357
blue,64.77746891
blue,64.77738488
blue,64.76088138
blue,64.75318416
blue,64.72177698
blue,64.69802769
blue,64.69403856
blue,64.68369959
blue,64.67332408
blue,64.66874299
blue,64.66587399
blue,64.65015145
blue,64.64552286
blue,64.61428766
blue,64.61218098
blue,64.60910901
blue,64.59758742
blue,64.58833494
blue,64.5861996
blue,64.58314539
blue,64.58282698
blue,64.58187527
blue,64.57678091
blue,64.57408068
blue,64.55593899
blue,64.54293976
blue,64.54163734
blue,64.53232575
blue,64.51855007
blue,64.50097708
blue,64.49832951
blue,64.49597021
blue,64.46747904
blue,64.44902862
blue,64.4452088
blue,64.44146027
blue,64.44089885
blue,64.4403913
blue,64.43679931
blue,64.42209304
blue,64.42062942
blue,64.41550424
blue,64.41493866
blue,64.41473911
blue,64.39642761
blue,64.3936816
blue,64.39033002
blue,64.38440029
blue,64.37256908
blue,64.36973895
blue,64.34200838
blue,64.33772146
blue,64.32896094
blue,64.32037036
blue,64.31940655
blue,64.31152514
blue,64.30854039
blue,64.30469447
blue,64.30378201
blue,64.30365792
blue,64.30198656
blue,64.30154793
blue,64.30022638
blue,64.29600764
blue,64.29455029
blue,64.29265777
blue,64.29056386
blue,64.27562306
blue,64.27543461
blue,64.27067747
blue,64.26675858
blue,64.26637849
blue,64.24971146
blue,64.2407634
blue,64.23923244
blue,64.23906049
blue,64.23392409
blue,64.23362777
blue,64.23030448
blue,64.2215404
blue,64.22040772
blue,64.21313903
blue,64.21289495
blue,64.21218023
blue,64.20651404
blue,64.19964931
blue,64.19007734
blue,64.18590184
blue,64.18556142
blue,64.178671
blue,64.17351193
blue,64.16293332
blue,64.15680098
blue,64.14896627
blue,64.13954674
blue,64.12446762
blue,64.12379823
blue,64.12336003
blue,64.11964755
blue,64.10948714
blue,64.10403723
blue,64.08328182
blue,64.08287093
blue,64.0570749
blue,64.0526472
blue,64.04928881
blue,64.03736852
blue,64.01758441
blue,64.01741693
blue,64.0139967
blue,64.00758696
blue,64.00733437
blue,64.00644205
blue,63.99992442
blue,63.9904739
blue,63.99023936
blue,63.98982124
blue,63.98274586
blue,63.98229241
blue,63.97837117
blue,63.9782244
blue,63.97789563
blue,63.97236573
blue,63.96662927
blue,63.96418974
blue,63.96087057
blue,63.951055
blue,63.94949651
blue,63.94855658
blue,63.9367032
blue,63.93333257
blue,63.92758276
blue,63.92643172
blue,63.90075434
blue,63.89752061
blue,63.89566328
blue,63.89397394
blue,63.88847197
blue,63.88191233
blue,63.87943245
blue,63.87709355
blue,63.84300602
blue,63.84139192
blue,63.83972725
blue,63.82707733
blue,63.82582426
blue,63.82062123
blue,63.81154023
blue,63.80180826
blue,63.79521719
blue,63.79070666
blue,63.78963004
blue,63.78081475
blue,63.78072456
blue,63.7762876
blue,63.77525681
blue,63.77185429
blue,63.76465996
blue,63.76031387
blue,63.7590924
blue,63.75493595
blue,63.75128452
blue,63.74311291
blue,63.71151886
blue,63.70960883
blue,63.70947759
blue,63.70281555
blue,63.68801198
blue,63.68721925
blue,63.68248684
blue,63.67807614
blue,63.66735327
blue,63.66719124
blue,63.6666724
blue,63.66275872
blue,63.65851899
blue,63.65399344
blue,63.65393372
blue,63.65219595
blue,63.64972093
blue,63.6438074
blue,63.64103086
blue,63.63811059
blue,63.63157612
blue,63.63012644
blue,63.62633705
blue,63.62112063
blue,63.61699059
blue,63.61553988
blue,63.60998503
blue,63.60345623
blue,63.60320089
blue,63.60279785
blue,63.59929051
blue,63.59693109
blue,63.58192415
blue,63.57057204
blue,63.56671739
blue,63.56199694
blue,63.54966496
blue,63.54422163
blue,63.54169482
blue,63.54011916
blue,63.53833082
blue,63.5272359
blue,63.51913346
blue,63.51868978
blue,63.50488382
blue,63.49882774
blue,63.49651279
blue,63.49566922
blue,63.49093308
blue,63.48449806
blue,63.47844548
blue,63.4770528
blue,63.47508024
blue,63.46277986
blue,63.46087789
blue,63.45957187
blue,63.4582908
blue,63.45558769
blue,63.45148414
blue,63.44309348
blue,63.43783046
blue,63.43384958
blue,63.43090949
blue,63.42400375
blue,63.41475327
blue,63.40347779
blue,63.39969277
blue,63.39736041
blue,63.39639113
blue,63.39309955
blue,63.38754188
blue,63.37106912
blue,63.36952867
blue,63.36802222
blue,63.35899235
blue,63.3574774
blue,63.35317694
blue,63.34241483
blue,63.3385571
blue,63.33751161
blue,63.32726349
blue,63.32484004
blue,63.3119812
blue,63.30979645
blue,63.30736401
blue,63.3057559
blue,63.29204341
blue,63.2896533
blue,63.28598737
blue,63.28248348
blue,63.28239923
blue,63.2774592
blue,63.27671465
blue,63.27645081
blue,63.25964214
blue,63.25531335
blue,63.25328507
blue,63.23635024
blue,63.23298825
blue,63.22629051
blue,63.22453709
blue,63.21834324
blue,63.21766042
blue,63.21751815
blue,63.21376586
blue,63.21226354
blue,63.20604724
blue,63.20009916
blue,63.19853631
blue,63.1955832
blue,63.19274202
blue,63.1925425
blue,63.17736226
blue,63.16195417
blue,63.15765711
blue,63.15146476
blue,63.15008967
blue,63.1487987
blue,63.13402121
blue,63.12709456
blue,63.12587543
blue,63.11621168
blue,63.11567871
blue,63.11309201
blue,63.11013818
blue,63.10911016
blue,63.10499609
blue,63.10477876
blue,63.10013071
blue,63.09283976
blue,63.09102284
blue,63.09063576
blue,63.08063576
blue,63.07848447
blue,63.07808928
blue,63.07706845
blue,63.07687368
blue,63.07540361
blue,63.07387854
blue,63.07086913
blue,63.0681492
blue,63.0675642
blue,63.06492822
blue,63.06268937
blue,63.05384861
blue,63.0517462
blue,63.03888497
blue,63.03490649
blue,63.01955751
blue,63.00120672
blue,62.99401358
blue,62.96105628
blue,62.95028671
blue,62.94752271
blue,62.94281656
blue,62.93454168
blue,62.93424389
blue,62.92956002
blue,62.92734014
blue,62.92431859
blue,62.92289249
blue,62.91950913
blue,62.91510435
blue,62.90533468
blue,62.90152274
blue,62.89409956
blue,62.89356463
blue,62.889956
blue,62.88844675
blue,62.88471473
blue,62.87914806
blue,62.87642344
blue,62.87600559
blue,62.86948345
blue,62.86200561
blue,62.86059802
blue,62.85715995
blue,62.84790804
blue,62.83929986
blue,62.83688527
blue,62.83651015
blue,62.8291245
blue,62.82073937
blue,62.8203715
blue,62.80913981
blue,62.805493
blue,62.79669326
blue,62.78808784
blue,62.78345923
blue,62.78142625
blue,62.77567831
blue,62.75493123
blue,62.75473035
blue,62.75254102
blue,62.74672368
blue,62.74518655
blue,62.73799236
blue,62.73425123
blue,62.73338516
blue,62.73224096
blue,62.72863917
blue,62.72237221
blue,62.714713
blue,62.71188371
blue,62.70902883
blue,62.70224933
blue,62.69353208
blue,62.69032088
blue,62.68651968
blue,62.68377291
blue,62.68332334
blue,62.68222924
blue,62.67482392
blue,62.67254667
blue,62.67240829
blue,62.66660837
blue,62.66657428
blue,62.66460944
blue,62.66443625
blue,62.66367402
blue,62.66296674
blue,62.66139723
blue,62.65869849
blue,62.65372699
blue,62.65107551
blue,62.62215442
blue,62.62106793
blue,62.60668683
blue,62.60545959
blue,62.6038599
blue,62.59574673
blue,62.59401441
blue,62.59344217
blue,62.56839855
blue,62.5680226
blue,62.56446751
blue,62.54784552
blue,62.5447375
blue,62.53878071
blue,62.53734377
blue,62.53322796
blue,62.52270182
blue,62.51976625
blue,62.51966421
blue,62.5146574
blue,62.50949374
blue,62.50882874
blue,62.49345427
blue,62.49141318
blue,62.48703327
blue,62.48345351
blue,62.48243848
blue,62.46721879
blue,62.44214884
blue,62.43791593
blue,62.43559338
blue,62.43197484
blue,62.43155477
blue,62.42754166
blue,62.40819885
blue,62.38146565
blue,62.37646693
blue,62.36692391
blue,62.36678742
blue,62.36306304
blue,62.34965401
blue,62.34898442
blue,62.34681825
blue,62.33726189
blue,62.3339555
blue,62.33291845
blue,62.33038884
blue,62.32438962
blue,62.32330822
blue,62.32103536
blue,62.32098201
blue,62.31704709
blue,62.3168247
blue,62.31044604
blue,62.29969177
blue,62.29381452
blue,62.28078544
blue,62.27166722
blue,62.26932673
blue,62.25652345
blue,62.24383143
blue,62.24154517
blue,62.23812882
blue,62.23548185
blue,62.23457532
blue,62.23111168
blue,62.23077841
blue,62.22627262
blue,62.22621583
blue,62.22167003
blue,62.22081909
blue,62.211958
blue,62.19568984
blue,62.19134395
blue,62.18979563
blue,62.18048789
blue,62.17414903
blue,62.17262386
blue,62.1693252
blue,62.16519149
blue,62.14953954
blue,62.14760136
blue,62.14349725
blue,62.13966246
blue,62.13177041
blue,62.12933957
blue,62.10132463
blue,62.09571975
blue,62.08857601
blue,62.07873701
blue,62.07449145
blue,62.06976252
blue,62.06934988
blue,62.06341579
blue,62.06225869
blue,62.05506779
blue,62.04282336
blue,62.03825714
blue,62.03591502
blue,62.01454479
blue,62.01364207
blue,62.01223989
blue,62.01163631
blue,62.01135417
blue,62.01133094
blue,62.0008062
blue,61.99561457
blue,61.98779135
blue,61.97645212
blue,61.95713561
blue,61.95451133
blue,61.95329375
blue,61.93598601
blue,61.93031134
blue,61.93018125
blue,61.92608941
blue,61.9201551
blue,61.91222297
blue,61.90777596
blue,61.9075939
blue,61.90309463
blue,61.89625101
blue,61.89366985
blue,61.88877537
blue,61.88651214
blue,61.88583925
blue,61.87040967
blue,61.86681484
blue,61.864065
blue,61.85438814
blue,61.8422917
blue,61.83471929
blue,61.83162118
blue,61.82619952
blue,61.82419202
blue,61.81610629
blue,61.81202004
blue,61.80732388
blue,61.80456412
blue,61.80269524
blue,61.78370294
blue,61.78232297
blue,61.77242716
blue,61.76779307
blue,61.76492922
blue,61.76371191
blue,61.76197006
blue,61.76191363
blue,61.7574829
blue,61.75462046
blue,61.7456309
blue,61.74524671
blue,61.74072661
blue,61.73959942
blue,61.73905906
blue,61.73769272
blue,61.73457289
blue,61.72646408
blue,61.72033034
blue,61.7155371
blue,61.71146883
blue,61.71021497
blue,61.70599114
blue,61.69436316
blue,61.6883238
blue,61.67164311
blue,61.66772103
blue,61.66539571
blue,61.65653205
blue,61.65246141
blue,61.64664881
blue,61.63909959
blue,61.63566125
blue,61.62662513
blue,61.61496905
blue,61.61494796
blue,61.6031921
blue,61.59860496
blue,61.59242987
blue,61.59080841
blue,61.58700741
blue,61.58412961
blue,61.57052694
blue,61.56673394
blue,61.5641938
blue,61.56170744
blue,61.55433708
blue,61.54433072
blue,61.54432914
blue,61.54287475
blue,61.54178231
blue,61.53453379
blue,61.50468907
blue,61.50429221
blue,61.50194847
blue,61.49689585
blue,61.49627442
blue,61.49517895
blue,61.48788711
blue,61.48281506
blue,61.48063426
blue,61.45412816
blue,61.45386616
blue,61.44798579
blue,61.44388773
blue,61.44080778
blue,61.43909661
blue,61.43580227
blue,61.43541283
blue,61.41298503
blue,61.39854585
blue,61.39516078
blue,61.39194002
blue,61.38120681
blue,61.38065534
blue,61.37209466
blue,61.35735659
blue,61.34737331
blue,61.32511239
blue,61.32069993
blue,61.30897445
blue,61.30879306
blue,61.30667123
blue,61.29916392
blue,61.2991211
blue,61.28848084
blue,61.2829014
blue,61.2627875
blue,61.25890001
blue,61.25706011
blue,61.25052141
blue,61.2493629
blue,61.2489322
blue,61.24836635
blue,61.23728787
blue,61.22912911
blue,61.2214312
blue,61.2194376
blue,61.20966402
blue,61.20923391
blue,61.20025859
blue,61.19346795
blue,61.1784384
blue,61.17628695
blue,61.15963895
blue,61.1563981
blue,61.14830827
blue,61.14193502
blue,61.13534482
blue,61.13144821
blue,61.12044045
blue,61.11976744
blue,61.11679247
blue,61.1147137
blue,61.10762037
blue,61.09732275
blue,61.0953084
blue,61.09404672
blue,61.08286506
blue,61.07981507
blue,61.06489451
blue,61.06432595
blue,61.06322684
blue,61.05901626
blue,61.05357209
blue,61.04319434
blue,61.03979269
blue,61.03964475
blue,61.03944271
blue,61.03583307
blue,61.03212303
blue,61.02123485
blue,61.01807496
blue,61.01568363
blue,61.01113003
blue,60.99535592
blue,60.99055766
blue,60.98092643
blue,60.93889453
blue,60.93845206
blue,60.93656546
blue,60.918984
blue,60.91274827
blue,60.90577282
blue,60.89320598
blue,60.88899464
blue,60.86306705
blue,60.86047864
blue,60.85169089
blue,60.82239803
blue,60.81799945
blue,60.80870945
blue,60.79861176
blue,60.79399063
blue,60.79336451
blue,60.77958563
blue,60.77507976
blue,60.77438163
blue,60.77260455
blue,60.74735653
blue,60.74579764
blue,60.72260364
blue,60.70907612
blue,60.69277243
blue,60.68067046
blue,60.67750012
blue,60.67660626
blue,60.67543052
blue,60.67513357
blue,60.67486947
blue,60.67232086
blue,60.66453382
blue,60.66203131
blue,60.66046415
blue,60.64157614
blue,60.63378043
blue,60.63311603
blue,60.63275859
blue,60.62187682
blue,60.61468279
blue,60.61406296
blue,60.57014423
blue,60.55570242
blue,60.55375583
blue,60.55157873
blue,60.54246762
blue,60.53746781
blue,60.48571682
blue,60.48510292
blue,60.46150992
blue,60.45327439
blue,60.44842547
blue,60.44527989
blue,60.44116466
blue,60.43168447
blue,60.42514742
blue,60.4137411
blue,60.39890603
blue,60.39034139
blue,60.36211044
blue,60.31557927
blue,60.2881144
blue,60.25294265
blue,60.24338406
blue,60.20587216
blue,60.2002787
blue,60.15046684
blue,60.14472365
blue,60.13463515
blue,60.13193326
blue,60.11487463
blue,60.08139128
blue,60.06676674
blue,60.04780393
blue,60.04575918
blue,60.02925191
blue,60.02798507
blue,60.02344647
blue,60.01295925
blue,60.00653438
blue,59.97753316
blue,59.95932131
blue,59.95073092
blue,59.93261176
blue,59.90780784
blue,59.90488556
blue,59.89611021
blue,59.87980843
blue,59.87488683
blue,59.86781742
blue,59.85858588
blue,59.80420896
blue,59.77975397
blue,59.75683961
blue,59.743062
blue,59.7287332
blue,59.71979999
blue,59.71659178
blue,59.70384767
blue,59.62980811
blue,59.62947521
blue,59.60013557
blue,59.59842383
blue,59.587625
blue,59.58273333
blue,59.50911939
blue,59.48711074
blue,59.40112097
blue,59.38443981
blue,59.37497051
blue,59.35033812
blue,59.3490092
blue,59.30961832
blue,59.29580519
blue,59.23885207
blue,59.234491
blue,59.19128442
blue,59.16001775
blue,59.1582299
blue,59.14861245
blue,59.10610104
blue,59.06732299
blue,59.05397258
blue,59.02974221
blue,59.00734559
blue,59.00474534
blue,58.95274595
blue,58.94778083
blue,58.85158683
blue,58.85028755
blue,58.79922685
blue,58.74553465
blue,58.724717
blue,58.60056484
blue,58.58434588
blue,58.56947523
blue,58.54718503
blue,58.50719886
blue,58.33928273
brown,67.58621199
blue,58.31102725
blue,58.28043472
brown,67.71062415
blue,58.24104723
blue,58.10275729
brown,67.97295428
blue,58.09701798
blue,58.02294514
brown,68.07570887
brown,68.07870398
brown,68.11385088
brown,68.25838612
brown,68.30719875
brown,68.49045711
brown,68.49659349
brown,68.51109639
brown,68.59535115
brown,68.62501386
brown,68.63466618
brown,68.7085725
brown,68.75564113
brown,68.765675
brown,68.78324487
blue,58.01662604
brown,68.8778879
brown,68.92871135
brown,68.93574463
blue,57.49278249
brown,68.96110703
brown,68.97944294
blue,57.31396421
brown,69.00402595
brown,69.00931216
brown,69.01273803
brown,69.02173567
brown,69.03065202
brown,69.06790503
brown,69.06977462
brown,69.08955438
brown,69.10390355
brown,69.15103763
brown,69.15446761
brown,69.15605273
brown,69.16104708
brown,69.17072911
brown,69.1836629
brown,69.22204422
brown,69.24685343
brown,69.25526187
brown,69.26908196
brown,69.27507875
brown,69.28171124
brown,69.28246008
brown,69.29347038
brown,69.31199599
brown,69.31592912
brown,69.31931928
brown,69.33402212
brown,69.34763022
brown,69.34869731
brown,69.35622849
brown,69.37715171
brown,69.3902414
brown,69.39292842
brown,69.39456829
brown,69.42067502
brown,69.42113831
brown,69.4287493
brown,69.4534525
brown,69.45497532
brown,69.46142433
brown,69.46211628
blue,57.22474034
brown,69.47465836
brown,69.49647352
brown,69.49916827
brown,69.49924321
brown,69.50012994
brown,69.50678236
brown,69.51139051
brown,69.51350857
brown,69.51532317
brown,69.51646619
brown,69.52086254
brown,69.52909241
brown,69.54323615
blue,56.91373031
brown,69.58052949
brown,69.58204296
brown,69.58819565
brown,69.59754868
brown,69.60486865
brown,69.60545901
brown,69.62130013
brown,69.62168466
brown,69.63149203
brown,69.64438094
brown,69.64574215
brown,69.65475543
brown,69.65748932
brown,69.66570232
brown,69.66663409
brown,69.67476873
brown,69.67526153
brown,69.67836322
brown,69.68868714
brown,69.69111564
brown,69.69287933
brown,69.69997332
brown,69.70171057
brown,69.70279853
brown,69.7049673
brown,69.70574161
brown,69.70708022
brown,69.71223427
brown,69.72036972
brown,69.72084932
brown,69.72295626
brown,69.72598101
brown,69.7270515
brown,69.73095384
brown,69.73419034
brown,69.73593737
brown,69.73847887
brown,69.74131815
brown,69.74978457
brown,69.7499102
brown,69.76269014
brown,69.76482451
brown,69.76947577
brown,69.77202778
brown,69.77557934
brown,69.77885612
brown,69.78324662
brown,69.78982682
brown,69.79243394
brown,69.798193
brown,69.80365726
brown,69.81377499
brown,69.81417111
brown,69.81893098
brown,69.82116583
brown,69.84147299
brown,69.84747058
brown,69.85043261
brown,69.85263528
brown,69.88575195
brown,69.88865518
brown,69.8915813
blue,56.72523094
brown,69.90719556
brown,69.91065383
brown,69.91514844
brown,69.91814722
brown,69.9183247
brown,69.92213182
brown,69.92657133
brown,69.92723136
brown,69.93127198
brown,69.93360034
brown,69.93705076
brown,69.94019603
brown,69.94160035
brown,69.94581827
brown,69.95128518
brown,69.95141851
brown,69.95287217
brown,69.95485473
brown,69.95601723
brown,69.95845893
brown,69.97623684
brown,69.9844737
brown,69.9873849
brown,69.98976447
brown,69.98977177
brown,69.99005199
brown,69.99149724
brown,69.99187548
brown,69.99853465
brown,69.99881662
brown,70.0024877
brown,70.00503614
brown,70.01125359
brown,70.01567947
brown,70.01585592
brown,70.01991964
brown,70.02312639
brown,70.02452366
brown,70.02710019
brown,70.0317164
brown,70.03177149
brown,70.04456398
brown,70.04498747
brown,70.06307769
brown,70.08307235
brown,70.09637871
brown,70.09778455
brown,70.09786889
brown,70.09952381
brown,70.10135816
brown,70.104833
brown,70.10768256
brown,70.11467847
brown,70.12506145
brown,70.12571283
brown,70.12824792
brown,70.1305295
brown,70.13908313
brown,70.13935039
brown,70.15269819
brown,70.15764875
brown,70.16726063
brown,70.17092657
brown,70.17094871
brown,70.17540536
brown,70.18020257
brown,70.1835266
brown,70.18479425
brown,70.18639964
brown,70.19060255
brown,70.1935387
brown,70.1978335
brown,70.20225721
brown,70.20514343
brown,70.20520131
brown,70.20528365
brown,70.20843292
brown,70.20990853
brown,70.21273627
brown,70.21393644
brown,70.21545934
brown,70.21705568
brown,70.21862708
